"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"511","66996e27-ae02-43b7-9895-59707ffae719","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-07-13,"a1rVWpE0V4zMCUk591/P0Q==","P","1",2,25,100,"phosphorus",5608.44,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"512","9548c03a-fda3-4206-97ce-f77f7905e5c6","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-07-13,"a1rVWpE0V4zMCUk591/P0Q==","P","1",2,25,100,"phosphorus",10832.56,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"513","3edb2c52-53d5-492e-9795-cc8c115d6bba","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-07-13,"a1rVWpE0V4zMCUk591/P0Q==","P","1",10,25,100,"phosphorus",640.6,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"514","01b162ac-0b9a-4481-b519-da495a019a98","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"carbon",54886.11,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"515","3f6d6541-f7e9-4aea-9a84-e0d55f7ca8a5","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"carbon",56869.14,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"516","b4569d01-a5d3-4db4-8485-15417df45407","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",4493.94,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"517","c91824df-d7b5-4acf-a066-bb92ac486010","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.5",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",3908.88,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"518","f2a2b813-9f1e-4930-adda-2019c573d929","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d15N",5.28,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"519","9a9855f3-b3ef-46d2-bfa8-f8c6b71f4db9","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d15N",3.54,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"520","c50de99b-6d9e-4944-a34e-cca94c793ab2","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"carbon",212323.7,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"521","b0e426a3-1e1d-4df9-ab0f-b2b10ed653cc","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"carbon",207718.54,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"522","41a67104-8e2f-430d-8357-0cc8d4f951ce","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",7.76,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"523","84b9922f-aca1-47b3-842a-69d2de2af935","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",42812.07,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"524","7968fd24-153a-4fbc-836b-ad149c904536","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",701.07,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"525","f190c775-22c3-4303-9970-883fe91fe8a5","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d13C",-25.08,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"526","dd719ea3-7085-474b-9e82-dc8f138ef641","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d13C",-30.87,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"527","51d76e6f-db74-4912-b982-08727f61f00a","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d13C",-27.7,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"528","829bf41f-48d1-4ac4-87aa-80e962d1b475","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d34S",2.72,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"529","ac811574-ff70-4ca8-885b-69dd61699225","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d15N",4.53,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"530","f74ab996-b474-443f-9199-8f554b00dab8","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"nitrogen",5094.35,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"531","218fbd68-0671-402f-a5fb-59e3277036fc","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d34S",-0.9,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"532","df82ccba-7428-40c8-9a97-c96b6acca527","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d34S",11.89,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"533","91c888c3-b76f-472f-9e9d-f257136ebbd3","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"sulfur",16754.39,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"534","ebec1844-dfac-4963-bc3c-0cb562eacf51","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",200,25,100,"d34S",5.78,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"535","61a9963f-4f3b-4d39-bf9c-1cebe610af0a","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.4",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",99415.74,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"536","c12e807e-e341-4302-a423-bc859c1c407f","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",200,25,100,"d15N",2.55,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"537","40b77586-9875-4f4e-8ec8-5b9ea30aac3d","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"nitrogen",13694.6,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"538","93bd1c32-f2e1-4b2e-b19c-2a4f2400d228","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d13C",-30.19,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"539","7c2e1851-bcab-4594-86f6-22f42640bcf1","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.5",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d34S",0.48,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"540","afe1b68e-a14d-41a1-b99e-b6e27abc0e5f","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.4",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",2377.34,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"541","bad89503-16f5-40f5-abe8-e4c04d51db3e","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d15N",5.41,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"542","17463962-d2cf-42e8-af90-4047ed0cd541","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.5",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",45756.9,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"543","3fab6c5c-0177-4816-a39c-6906d330eded","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",200,25,100,"nitrogen",140.49,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"544","8fce9a3f-4f29-430a-a2cd-3231771b7419","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",200,25,100,"d13C",-27.62,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"545","6e82134d-c442-4d7d-bd38-20592ea85b07","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d34S",9.63,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"546","3e74bfd5-dd77-4008-be31-4a0c08559ab8","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"sulfur",6701.11,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"547","71ff859d-fb0c-41f9-833f-7c01abbce378","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",4852.39,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"548","db94851a-7fa2-4f39-910f-0a52c8189f41","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.4",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d15N",6.59,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"549","6bdc1f84-14f0-4c63-b639-f0159774e6d1","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-33.87,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"550","8a37891f-f742-48a9-8a44-8551e44feb0b","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"carbon",115130.68,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"551","63d66a9f-c893-4908-b12e-4085923ae801","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.5",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-29.96,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"552","04168e75-ed3e-4e89-ae3d-c49cbddcbb3b","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d34S",2.78,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"553","8a13a525-adf1-456a-a60c-deead14299dc","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"sulfur",18740.84,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"554","f1a4eef3-081d-424e-9b34-da9735d81991","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"d15N",3.74,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"555","9f61e3c1-e50f-4656-9749-e71702f6f576","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",200,25,100,"carbon",1348.18,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"556","530922bb-4dc4-4823-95cd-9d4a8a340fb9","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d13C",-23.57,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"557","dd853323-8c00-4c7e-a3ce-77a0f24fc54f","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"sulfur",667.22,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"558","df5d3353-9ab9-46aa-81ae-ea1748c244ab","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.4",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",10139.21,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"559","14f705ae-b033-44a2-a1bd-3f7e700cb2a8","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",10,25,100,"sulfur",606.38,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"560","7118c5e9-11f3-4aa0-859b-bb8c5c2eed39","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.2",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"nitrogen",22374.32,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"561","a44d1942-3899-495e-9302-a3c004679b5a","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.3",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"d15N",4.67,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"562","4acaffe5-d532-4738-881c-2d0f70d44f06","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPSAMMON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",2,25,100,"nitrogen",22164.56,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"563","5af2bdb4-309a-48c8-b431-ea9181efe3bc","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.4",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d34S",7.96,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"564","8f21d27c-7495-4ef9-8194-4826c905b92b","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.5",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d15N",5.85,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"565","66d1d4fb-ac0d-4bcd-b053-bd5ba94fd041","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.4",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-28,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",-32.28,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221122T184041Z","RELEASE-2023"
"566","323bfec7-b49c-4d82-adaa-2ae2a46e8a9e","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.5",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",4419.82,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"567","37d80101-c3b4-4f12-a65f-340c0a5c60fa","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,NA,"condition ok","SIRFER Lab at University of Utah",2018-08-27,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",200,25,100,"sulfur",31.93,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221122T184041Z","RELEASE-2023"
"568","d9b260fb-d93b-4f4d-845d-2c1a72e2609c","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.2",NA,"D10/13_7782.01","condition ok","EcoAnalysts Inc.",2017-10-20,"b7cSJZGlpwkPwtuYxocQLw==","chlorophyll/pheophytin","1",10,25,100,"chlorophyll a",70.94,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,"legacyData","20221122T184041Z","RELEASE-2023"
"569","b0169b12-6d0e-4d0d-8d37-e3d8249428f3","D10","ARIK","ARIK.AOS.reach",2017-10-12,"ARIK.20171012.EPIPHYTON.1",NA,"D10/13_7782.01","condition ok","EcoAnalysts Inc.",2017-10-20,"b7cSJZGlpwkPwtuYxocQLw==","chlorophyll/pheophytin","1",8,25,100,"total chlorophyll a",159.29,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,"legacyData","20221122T184041Z","RELEASE-2023"
"570","906e7437-c0ae-46a9-ae8c-6531b54ccf20","D10","ARIK","ARIK.AOS.S2",2017-10-12,"ARIK.20171012.SESTON.1",NA,"D10/13_7782.01","condition ok","EcoAnalysts Inc.",2017-10-20,"b7cSJZGlpwkPwtuYxocQLw==","chlorophyll/pheophytin","1",200,25,100,"pheophytin",13.44,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,"legacyData","20221122T184041Z","RELEASE-2023"
